"","value","percentage","datetime"
"1086",728719.685,1,"2013-12-21T00:00:00.000+01:00"
"1087",696170.547,1,"2013-12-22T00:00:00.000+01:00"
"1088",754329.378,1,"2013-12-23T00:00:00.000+01:00"
"1089",727023.673,1,"2013-12-24T00:00:00.000+01:00"
"1090",676455.287,1,"2013-12-25T00:00:00.000+01:00"
"1091",768134.402,1,"2013-12-26T00:00:00.000+01:00"
"1092",745281.23,1,"2013-12-27T00:00:00.000+01:00"
"1093",717585.543,1,"2013-12-28T00:00:00.000+01:00"
"1094",648233.229,1,"2013-12-29T00:00:00.000+01:00"
"1095",696351.115,1,"2013-12-30T00:00:00.000+01:00"
"1096",707688.614,1,"2013-12-31T00:00:00.000+01:00"
"1097",659291.293,1,"2014-01-01T00:00:00.000+01:00"
"1098",739360.656,1,"2014-01-02T00:00:00.000+01:00"
"1099",747939.175,1,"2014-01-03T00:00:00.000+01:00"
"1100",749876.43,1,"2014-01-04T00:00:00.000+01:00"
"1101",694993.941,1,"2014-01-05T00:00:00.000+01:00"
"1102",655659.067,1,"2014-01-06T00:00:00.000+01:00"
"1103",756732.912,1,"2014-01-07T00:00:00.000+01:00"
"1104",797202.131,1,"2014-01-08T00:00:00.000+01:00"
"1105",780432.108,1,"2014-01-09T00:00:00.000+01:00"
"1106",787777.048,1,"2014-01-10T00:00:00.000+01:00"
"1107",700331.82,1,"2014-01-11T00:00:00.000+01:00"
"1108",675711.055,1,"2014-01-12T00:00:00.000+01:00"
"1109",803092.759,1,"2014-01-13T00:00:00.000+01:00"
"1110",832663.537,1,"2014-01-14T00:00:00.000+01:00"
"1111",794764.019,1,"2014-01-15T00:00:00.000+01:00"
"1112",804378.932,1,"2014-01-16T00:00:00.000+01:00"
"1113",801877.969,1,"2014-01-17T00:00:00.000+01:00"
"1114",699266.65,1,"2014-01-18T00:00:00.000+01:00"
"1115",667615.686,1,"2014-01-19T00:00:00.000+01:00"
"1116",837819.477,1,"2014-01-20T00:00:00.000+01:00"
"1117",840212.628,1,"2014-01-21T00:00:00.000+01:00"
"1118",839586.065,1,"2014-01-22T00:00:00.000+01:00"
"1119",839505.226,1,"2014-01-23T00:00:00.000+01:00"
"1120",853133.339,1,"2014-01-24T00:00:00.000+01:00"
"1121",766348.576,1,"2014-01-25T00:00:00.000+01:00"
"1122",720786.344,1,"2014-01-26T00:00:00.000+01:00"
"1123",847623.603,1,"2014-01-27T00:00:00.000+01:00"
"1124",857554.353,1,"2014-01-28T00:00:00.000+01:00"
"1125",828293.811,1,"2014-01-29T00:00:00.000+01:00"
"1126",834550.854,1,"2014-01-30T00:00:00.000+01:00"
"1127",818884.359,1,"2014-01-31T00:00:00.000+01:00"
"1128",774037.77,1,"2014-02-01T00:00:00.000+01:00"
"1129",721980.086,1,"2014-02-02T00:00:00.000+01:00"
"1130",833697.817,1,"2014-02-03T00:00:00.000+01:00"
"1131",856794.738,1,"2014-02-04T00:00:00.000+01:00"
"1132",871507.789,1,"2014-02-05T00:00:00.000+01:00"
"1133",831228.711,1,"2014-02-06T00:00:00.000+01:00"
"1134",843199.797,1,"2014-02-07T00:00:00.000+01:00"
"1135",771224.88,1,"2014-02-08T00:00:00.000+01:00"
"1136",719032.004,1,"2014-02-09T00:00:00.000+01:00"
"1137",859093.43,1,"2014-02-10T00:00:00.000+01:00"
"1138",888145.835,1,"2014-02-11T00:00:00.000+01:00"
"1139",872376.402,1,"2014-02-12T00:00:00.000+01:00"
"1140",851950.091,1,"2014-02-13T00:00:00.000+01:00"
"1141",802084.365,1,"2014-02-14T00:00:00.000+01:00"
"1142",728191.559,1,"2014-02-15T00:00:00.000+01:00"
"1143",675997.366,1,"2014-02-16T00:00:00.000+01:00"
"1144",802069.517,1,"2014-02-17T00:00:00.000+01:00"
"1145",812101.998,1,"2014-02-18T00:00:00.000+01:00"
"1146",842274.344,1,"2014-02-19T00:00:00.000+01:00"
"1147",829507.629,1,"2014-02-20T00:00:00.000+01:00"
"1148",828182.417,1,"2014-02-21T00:00:00.000+01:00"
"1149",739937.681,1,"2014-02-22T00:00:00.000+01:00"
"1150",680122.469,1,"2014-02-23T00:00:00.000+01:00"
"1151",782981.685,1,"2014-02-24T00:00:00.000+01:00"
"1152",828417.41,1,"2014-02-25T00:00:00.000+01:00"
"1153",830179.086,1,"2014-02-26T00:00:00.000+01:00"
"1154",827428.466,1,"2014-02-27T00:00:00.000+01:00"
"1155",828365.232,1,"2014-02-28T00:00:00.000+01:00"
"1156",756875.569,1,"2014-03-01T00:00:00.000+01:00"
"1157",686178.207,1,"2014-03-02T00:00:00.000+01:00"
"1158",793470.712,1,"2014-03-03T00:00:00.000+01:00"
"1159",809383.296,1,"2014-03-04T00:00:00.000+01:00"
"1160",805416.667,1,"2014-03-05T00:00:00.000+01:00"
"1161",772332.997,1,"2014-03-06T00:00:00.000+01:00"
"1162",751026.133,1,"2014-03-07T00:00:00.000+01:00"
"1163",681569.364,1,"2014-03-08T00:00:00.000+01:00"
"1164",651455.639,1,"2014-03-09T00:00:00.000+01:00"
"1165",740332.079,1,"2014-03-10T00:00:00.000+01:00"
"1166",769484.518,1,"2014-03-11T00:00:00.000+01:00"
"1167",762093.049,1,"2014-03-12T00:00:00.000+01:00"
"1168",757761.685,1,"2014-03-13T00:00:00.000+01:00"
"1169",724665.412,1,"2014-03-14T00:00:00.000+01:00"
"1170",698319.363,1,"2014-03-15T00:00:00.000+01:00"
"1171",649895.541,1,"2014-03-16T00:00:00.000+01:00"
"1172",697113.313,1,"2014-03-17T00:00:00.000+01:00"
"1173",733866.944,1,"2014-03-18T00:00:00.000+01:00"
"1174",716617.197,1,"2014-03-19T00:00:00.000+01:00"
"1175",701322.48,1,"2014-03-20T00:00:00.000+01:00"
"1176",710775.196,1,"2014-03-21T00:00:00.000+01:00"
"1177",692553.368,1,"2014-03-22T00:00:00.000+01:00"
"1178",678724.896,1,"2014-03-23T00:00:00.000+01:00"
"1179",760240.974,1,"2014-03-24T00:00:00.000+01:00"
"1180",799299.352,1,"2014-03-25T00:00:00.000+01:00"
"1181",825821.42,1,"2014-03-26T00:00:00.000+01:00"
"1182",767474.813,1,"2014-03-27T00:00:00.000+01:00"
"1183",783920.803,1,"2014-03-28T00:00:00.000+01:00"
"1184",753845.428,1,"2014-03-29T00:00:00.000+01:00"
"1185",618482.255,1,"2014-03-30T00:00:00.000+01:00"
"1186",741269.208,1,"2014-03-31T00:00:00.000+02:00"
"1187",784457.776,1,"2014-04-01T00:00:00.000+02:00"
"1188",782983.832,1,"2014-04-02T00:00:00.000+02:00"
"1189",791571.261,1,"2014-04-03T00:00:00.000+02:00"
"1190",814280.815,1,"2014-04-04T00:00:00.000+02:00"
"1191",700996.118,1,"2014-04-05T00:00:00.000+02:00"
"1192",633678.389,1,"2014-04-06T00:00:00.000+02:00"
"1193",734372.966,1,"2014-04-07T00:00:00.000+02:00"
"1194",750447.44,1,"2014-04-08T00:00:00.000+02:00"
"1195",736221.584,1,"2014-04-09T00:00:00.000+02:00"
"1196",739727.861,1,"2014-04-10T00:00:00.000+02:00"
"1197",754047.14,1,"2014-04-11T00:00:00.000+02:00"
"1198",678608.567,1,"2014-04-12T00:00:00.000+02:00"
"1199",638552.296,1,"2014-04-13T00:00:00.000+02:00"
"1200",694640.711,1,"2014-04-14T00:00:00.000+02:00"
"1201",693655.532,1,"2014-04-15T00:00:00.000+02:00"
"1202",690906.479,1,"2014-04-16T00:00:00.000+02:00"
"1203",645458.321,1,"2014-04-17T00:00:00.000+02:00"
"1204",595925.234,1,"2014-04-18T00:00:00.000+02:00"
"1205",608546.386,1,"2014-04-19T00:00:00.000+02:00"
"1206",601062.461,1,"2014-04-20T00:00:00.000+02:00"
"1207",612018.215,1,"2014-04-21T00:00:00.000+02:00"
"1208",692546.216,1,"2014-04-22T00:00:00.000+02:00"
"1209",680797.93,1,"2014-04-23T00:00:00.000+02:00"
"1210",716959.124,1,"2014-04-24T00:00:00.000+02:00"
"1211",771020.622,1,"2014-04-25T00:00:00.000+02:00"
"1212",689872.387,1,"2014-04-26T00:00:00.000+02:00"
"1213",658902.082,1,"2014-04-27T00:00:00.000+02:00"
"1214",719360.403,1,"2014-04-28T00:00:00.000+02:00"
"1215",725360.917,1,"2014-04-29T00:00:00.000+02:00"
"1216",694595.971,1,"2014-04-30T00:00:00.000+02:00"
"1217",586237.52,1,"2014-05-01T00:00:00.000+02:00"
"1218",679558.158,1,"2014-05-02T00:00:00.000+02:00"
"1219",666309.17,1,"2014-05-03T00:00:00.000+02:00"
"1220",584467.257,1,"2014-05-04T00:00:00.000+02:00"
"1221",690516.439,1,"2014-05-05T00:00:00.000+02:00"
"1222",724793.619,1,"2014-05-06T00:00:00.000+02:00"
"1223",707918.795,1,"2014-05-07T00:00:00.000+02:00"
"1224",703806.618,1,"2014-05-08T00:00:00.000+02:00"
"1225",714326.68,1,"2014-05-09T00:00:00.000+02:00"
"1226",651794.337,1,"2014-05-10T00:00:00.000+02:00"
"1227",619492.219,1,"2014-05-11T00:00:00.000+02:00"
"1228",715106.667,1,"2014-05-12T00:00:00.000+02:00"
"1229",734355.344,1,"2014-05-13T00:00:00.000+02:00"
"1230",739985.663,1,"2014-05-14T00:00:00.000+02:00"
"1231",726631.745,1,"2014-05-15T00:00:00.000+02:00"
"1232",735034.548,1,"2014-05-16T00:00:00.000+02:00"
"1233",664504.966,1,"2014-05-17T00:00:00.000+02:00"
"1234",603053.39,1,"2014-05-18T00:00:00.000+02:00"
"1235",712644.562,1,"2014-05-19T00:00:00.000+02:00"
"1236",710653.487,1,"2014-05-20T00:00:00.000+02:00"
"1237",757543.119,1,"2014-05-21T00:00:00.000+02:00"
"1238",753348.777,1,"2014-05-22T00:00:00.000+02:00"
"1239",727157.898,1,"2014-05-23T00:00:00.000+02:00"
"1240",626845.155,1,"2014-05-24T00:00:00.000+02:00"
"1241",579031.159,1,"2014-05-25T00:00:00.000+02:00"
"1242",695473.63,1,"2014-05-26T00:00:00.000+02:00"
"1243",705924.895,1,"2014-05-27T00:00:00.000+02:00"
"1244",721526.395,1,"2014-05-28T00:00:00.000+02:00"
"1245",709941.464,1,"2014-05-29T00:00:00.000+02:00"
"1246",711179.136,1,"2014-05-30T00:00:00.000+02:00"
"1247",650891.515,1,"2014-05-31T00:00:00.000+02:00"
"1248",602717.98,1,"2014-06-01T00:00:00.000+02:00"
"1249",695535.956,1,"2014-06-02T00:00:00.000+02:00"
"1250",705849.678,1,"2014-06-03T00:00:00.000+02:00"
"1251",721710.824,1,"2014-06-04T00:00:00.000+02:00"
"1252",726366.19,1,"2014-06-05T00:00:00.000+02:00"
"1253",741585.693,1,"2014-06-06T00:00:00.000+02:00"
"1254",665907.346,1,"2014-06-07T00:00:00.000+02:00"
"1255",625112.566,1,"2014-06-08T00:00:00.000+02:00"
"1256",714722.019,1,"2014-06-09T00:00:00.000+02:00"
"1257",734036.857,1,"2014-06-10T00:00:00.000+02:00"
"1258",756816.226,1,"2014-06-11T00:00:00.000+02:00"
"1259",765807.008,1,"2014-06-12T00:00:00.000+02:00"
"1260",776128.818,1,"2014-06-13T00:00:00.000+02:00"
"1261",720271.657,1,"2014-06-14T00:00:00.000+02:00"
"1262",667942.821,1,"2014-06-15T00:00:00.000+02:00"
"1263",732075.969,1,"2014-06-16T00:00:00.000+02:00"
"1264",740111.355,1,"2014-06-17T00:00:00.000+02:00"
"1265",756287.021,1,"2014-06-18T00:00:00.000+02:00"
"1266",745465.417,1,"2014-06-19T00:00:00.000+02:00"
"1267",747716.102,1,"2014-06-20T00:00:00.000+02:00"
"1268",682311.384,1,"2014-06-21T00:00:00.000+02:00"
"1269",645823.445,1,"2014-06-22T00:00:00.000+02:00"
"1270",721649.174,1,"2014-06-23T00:00:00.000+02:00"
"1271",700864.156,1,"2014-06-24T00:00:00.000+02:00"
"1272",742956.772,1,"2014-06-25T00:00:00.000+02:00"
"1273",735075.707,1,"2014-06-26T00:00:00.000+02:00"
"1274",741385.859,1,"2014-06-27T00:00:00.000+02:00"
"1275",717955.974,1,"2014-06-28T00:00:00.000+02:00"
"1276",642414.246,1,"2014-06-29T00:00:00.000+02:00"
"1277",726899.427,1,"2014-06-30T00:00:00.000+02:00"
"1278",755697.4,1,"2014-07-01T00:00:00.000+02:00"
"1279",749121.901,1,"2014-07-02T00:00:00.000+02:00"
"1280",737651.085,1,"2014-07-03T00:00:00.000+02:00"
"1281",743221.54,1,"2014-07-04T00:00:00.000+02:00"
"1282",697889.671,1,"2014-07-05T00:00:00.000+02:00"
"1283",643906.51,1,"2014-07-06T00:00:00.000+02:00"
"1284",726691.553,1,"2014-07-07T00:00:00.000+02:00"
"1285",746387.519,1,"2014-07-08T00:00:00.000+02:00"
"1286",784705.363,1,"2014-07-09T00:00:00.000+02:00"
"1287",785789.671,1,"2014-07-10T00:00:00.000+02:00"
"1288",773828.24,1,"2014-07-11T00:00:00.000+02:00"
"1289",697566.997,1,"2014-07-12T00:00:00.000+02:00"
"1290",633392.543,1,"2014-07-13T00:00:00.000+02:00"
"1291",756679.239,1,"2014-07-14T00:00:00.000+02:00"
"1292",790496.209,1,"2014-07-15T00:00:00.000+02:00"
"1293",799765.455,1,"2014-07-16T00:00:00.000+02:00"
"1294",819437.609,1,"2014-07-17T00:00:00.000+02:00"
"1295",815832.259,1,"2014-07-18T00:00:00.000+02:00"
"1296",694754.689,1,"2014-07-19T00:00:00.000+02:00"
"1297",648940.888,1,"2014-07-20T00:00:00.000+02:00"
"1298",754796.186,1,"2014-07-21T00:00:00.000+02:00"
"1299",786838.881,1,"2014-07-22T00:00:00.000+02:00"
"1300",789684.892,1,"2014-07-23T00:00:00.000+02:00"
"1301",789286.31,1,"2014-07-24T00:00:00.000+02:00"
"1302",779377.998,1,"2014-07-25T00:00:00.000+02:00"
"1303",718759.556,1,"2014-07-26T00:00:00.000+02:00"
"1304",684313.845,1,"2014-07-27T00:00:00.000+02:00"
"1305",788799.763,1,"2014-07-28T00:00:00.000+02:00"
"1306",768900.392,1,"2014-07-29T00:00:00.000+02:00"
"1307",760114.203,1,"2014-07-30T00:00:00.000+02:00"
"1308",760265.061,1,"2014-07-31T00:00:00.000+02:00"
"1309",751340.417,1,"2014-08-01T00:00:00.000+02:00"
"1310",671701.902,1,"2014-08-02T00:00:00.000+02:00"
"1311",616944.85,1,"2014-08-03T00:00:00.000+02:00"
"1312",722507.456,1,"2014-08-04T00:00:00.000+02:00"
"1313",732579.071,1,"2014-08-05T00:00:00.000+02:00"
"1314",745788.59,1,"2014-08-06T00:00:00.000+02:00"
"1315",752527.957,1,"2014-08-07T00:00:00.000+02:00"
"1316",766095.018,1,"2014-08-08T00:00:00.000+02:00"
"1317",708233.557,1,"2014-08-09T00:00:00.000+02:00"
"1318",646061.027,1,"2014-08-10T00:00:00.000+02:00"
"1319",731454.082,1,"2014-08-11T00:00:00.000+02:00"
"1320",736540.681,1,"2014-08-12T00:00:00.000+02:00"
"1321",743459.693,1,"2014-08-13T00:00:00.000+02:00"
"1322",692427.683,1,"2014-08-14T00:00:00.000+02:00"
"1323",634969.271,1,"2014-08-15T00:00:00.000+02:00"
"1324",651964.074,1,"2014-08-16T00:00:00.000+02:00"
"1325",615062.579,1,"2014-08-17T00:00:00.000+02:00"
"1326",703451.307,1,"2014-08-18T00:00:00.000+02:00"
"1327",713669.843,1,"2014-08-19T00:00:00.000+02:00"
"1328",714183.444,1,"2014-08-20T00:00:00.000+02:00"
"1329",709621.676,1,"2014-08-21T00:00:00.000+02:00"
"1330",714058.679,1,"2014-08-22T00:00:00.000+02:00"
"1331",654991.781,1,"2014-08-23T00:00:00.000+02:00"
"1332",619477.315,1,"2014-08-24T00:00:00.000+02:00"
"1333",744487.684,1,"2014-08-25T00:00:00.000+02:00"
"1334",785102.838,1,"2014-08-26T00:00:00.000+02:00"
"1335",791849.116,1,"2014-08-27T00:00:00.000+02:00"
"1336",779550.06,1,"2014-08-28T00:00:00.000+02:00"
"1337",769820.32,1,"2014-08-29T00:00:00.000+02:00"
"1338",716845.67,1,"2014-08-30T00:00:00.000+02:00"
"1339",673024.725,1,"2014-08-31T00:00:00.000+02:00"
"1340",804649.176,1,"2014-09-01T00:00:00.000+02:00"
"1341",808554.188,1,"2014-09-02T00:00:00.000+02:00"
"1342",808210.111,1,"2014-09-03T00:00:00.000+02:00"
"1343",805590.236,1,"2014-09-04T00:00:00.000+02:00"
"1344",803653.977,1,"2014-09-05T00:00:00.000+02:00"
"1345",716450.481,1,"2014-09-06T00:00:00.000+02:00"
"1346",678330.708,1,"2014-09-07T00:00:00.000+02:00"
"1347",768717.533,1,"2014-09-08T00:00:00.000+02:00"
"1348",792920.612,1,"2014-09-09T00:00:00.000+02:00"
"1349",783611.37,1,"2014-09-10T00:00:00.000+02:00"
"1350",773553.925,1,"2014-09-11T00:00:00.000+02:00"
"1351",777369.308,1,"2014-09-12T00:00:00.000+02:00"
"1352",687361.328,1,"2014-09-13T00:00:00.000+02:00"
"1353",659355.682,1,"2014-09-14T00:00:00.000+02:00"
"1354",732970.459,1,"2014-09-15T00:00:00.000+02:00"
"1355",768269.918,1,"2014-09-16T00:00:00.000+02:00"
"1356",760988.876,1,"2014-09-17T00:00:00.000+02:00"
"1357",752462.457,1,"2014-09-18T00:00:00.000+02:00"
"1358",753915.706,1,"2014-09-19T00:00:00.000+02:00"
"1359",671293.973,1,"2014-09-20T00:00:00.000+02:00"
"1360",627895.157,1,"2014-09-21T00:00:00.000+02:00"
"1361",744685.931,1,"2014-09-22T00:00:00.000+02:00"
"1362",737558.557,1,"2014-09-23T00:00:00.000+02:00"
"1363",742408.191,1,"2014-09-24T00:00:00.000+02:00"
"1364",744365.627,1,"2014-09-25T00:00:00.000+02:00"
"1365",725271.911,1,"2014-09-26T00:00:00.000+02:00"
"1366",663701.697,1,"2014-09-27T00:00:00.000+02:00"
"1367",609306.824,1,"2014-09-28T00:00:00.000+02:00"
"1368",707152.875,1,"2014-09-29T00:00:00.000+02:00"
"1369",731109.294,1,"2014-09-30T00:00:00.000+02:00"
"1370",741060.639,1,"2014-10-01T00:00:00.000+02:00"
"1371",744465.182,1,"2014-10-02T00:00:00.000+02:00"
"1372",720680.657,1,"2014-10-03T00:00:00.000+02:00"
"1373",646155.935,1,"2014-10-04T00:00:00.000+02:00"
"1374",625284.019,1,"2014-10-05T00:00:00.000+02:00"
"1375",712940.467,1,"2014-10-06T00:00:00.000+02:00"
"1376",732556.998,1,"2014-10-07T00:00:00.000+02:00"
"1377",738433.908,1,"2014-10-08T00:00:00.000+02:00"
"1378",735419.019,1,"2014-10-09T00:00:00.000+02:00"
"1379",703710.404,1,"2014-10-10T00:00:00.000+02:00"
"1380",638100.72,1,"2014-10-11T00:00:00.000+02:00"
"1381",609102.819,1,"2014-10-12T00:00:00.000+02:00"
"1382",665611.783,1,"2014-10-13T00:00:00.000+02:00"
"1383",708627.155,1,"2014-10-14T00:00:00.000+02:00"
"1384",739855.999,1,"2014-10-15T00:00:00.000+02:00"
"1385",741580.914,1,"2014-10-16T00:00:00.000+02:00"
"1386",714028.659,1,"2014-10-17T00:00:00.000+02:00"
"1387",634957.062,1,"2014-10-18T00:00:00.000+02:00"
"1388",594455.654,1,"2014-10-19T00:00:00.000+02:00"
"1389",711073.083,1,"2014-10-20T00:00:00.000+02:00"
"1390",738576.966,1,"2014-10-21T00:00:00.000+02:00"
"1391",756431.256,1,"2014-10-22T00:00:00.000+02:00"
"1392",739728.523,1,"2014-10-23T00:00:00.000+02:00"
"1393",719682.326,1,"2014-10-24T00:00:00.000+02:00"
"1394",637013.225,1,"2014-10-25T00:00:00.000+02:00"
"1395",624561.498,1,"2014-10-26T00:00:00.000+02:00"
"1396",703765.742,1,"2014-10-27T00:00:00.000+01:00"
"1397",712156.079,1,"2014-10-28T00:00:00.000+01:00"
"1398",718155.934,1,"2014-10-29T00:00:00.000+01:00"
"1399",710706.63,1,"2014-10-30T00:00:00.000+01:00"
"1400",708011.409,1,"2014-10-31T00:00:00.000+01:00"
"1401",597177.398,1,"2014-11-01T00:00:00.000+01:00"
"1402",591152.255,1,"2014-11-02T00:00:00.000+01:00"
"1403",712207.658,1,"2014-11-03T00:00:00.000+01:00"
"1404",722672.999,1,"2014-11-04T00:00:00.000+01:00"
"1405",728376.553,1,"2014-11-05T00:00:00.000+01:00"
"1406",723577.419,1,"2014-11-06T00:00:00.000+01:00"
"1407",738309.105,1,"2014-11-07T00:00:00.000+01:00"
"1408",636984.971,1,"2014-11-08T00:00:00.000+01:00"
"1409",608185.957,1,"2014-11-09T00:00:00.000+01:00"
"1410",697731.702,1,"2014-11-10T00:00:00.000+01:00"
"1411",749444.482,1,"2014-11-11T00:00:00.000+01:00"
"1412",753971.344,1,"2014-11-12T00:00:00.000+01:00"
"1413",745839.258,1,"2014-11-13T00:00:00.000+01:00"
"1414",742997.718,1,"2014-11-14T00:00:00.000+01:00"
"1415",730706.388,1,"2014-11-15T00:00:00.000+01:00"
"1416",690109.677,1,"2014-11-16T00:00:00.000+01:00"
"1417",752804.894,1,"2014-11-17T00:00:00.000+01:00"
"1418",737523.89,1,"2014-11-18T00:00:00.000+01:00"
"1419",742534.957,1,"2014-11-19T00:00:00.000+01:00"
"1420",764843.633,1,"2014-11-20T00:00:00.000+01:00"
"1421",754997.541,1,"2014-11-21T00:00:00.000+01:00"
"1422",646813.418,1,"2014-11-22T00:00:00.000+01:00"
"1423",635397.31,1,"2014-11-23T00:00:00.000+01:00"
"1424",699003.609,1,"2014-11-24T00:00:00.000+01:00"
"1425",708112.644,1,"2014-11-25T00:00:00.000+01:00"
"1426",697526.87,1,"2014-11-26T00:00:00.000+01:00"
"1427",774732.59,1,"2014-11-27T00:00:00.000+01:00"
"1428",779560.201,1,"2014-11-28T00:00:00.000+01:00"
"1429",650766.91,1,"2014-11-29T00:00:00.000+01:00"
"1430",661052.445,1,"2014-11-30T00:00:00.000+01:00"
"1431",775215.608,1,"2014-12-01T00:00:00.000+01:00"
"1432",811367.162,1,"2014-12-02T00:00:00.000+01:00"
"1433",803707.511,1,"2014-12-03T00:00:00.000+01:00"
"1434",782672.767,1,"2014-12-04T00:00:00.000+01:00"
"1435",800443.657,1,"2014-12-05T00:00:00.000+01:00"
"1436",736740.847,1,"2014-12-06T00:00:00.000+01:00"
"1437",722438.943,1,"2014-12-07T00:00:00.000+01:00"
"1438",704023.043,1,"2014-12-08T00:00:00.000+01:00"
"1439",845228.765,1,"2014-12-09T00:00:00.000+01:00"
"1440",824967.551,1,"2014-12-10T00:00:00.000+01:00"
"1441",807666.167,1,"2014-12-11T00:00:00.000+01:00"
"1442",804085.775,1,"2014-12-12T00:00:00.000+01:00"
"1443",744977.959,1,"2014-12-13T00:00:00.000+01:00"
"1444",676356.182,1,"2014-12-14T00:00:00.000+01:00"
"1445",781350.112,1,"2014-12-15T00:00:00.000+01:00"
"1446",821510.676,1,"2014-12-16T00:00:00.000+01:00"
"1447",823260.025,1,"2014-12-17T00:00:00.000+01:00"
"1448",799825.117,1,"2014-12-18T00:00:00.000+01:00"
"1449",767896.342,1,"2014-12-19T00:00:00.000+01:00"
"1450",699764.647,1,"2014-12-20T00:00:00.000+01:00"
"1451",663786.829,1,"2014-12-21T00:00:00.000+01:00"
"1452",745425.835,1,"2014-12-22T00:00:00.000+01:00"
"1453",756275.284,1,"2014-12-23T00:00:00.000+01:00"
"1454",675290.908,1,"2014-12-24T00:00:00.000+01:00"
"1455",571009.72,1,"2014-12-25T00:00:00.000+01:00"
"1456",674944.917,1,"2014-12-26T00:00:00.000+01:00"
"1457",697198.059,1,"2014-12-27T00:00:00.000+01:00"
"1458",723853.967,1,"2014-12-28T00:00:00.000+01:00"
"1459",763736.042,1,"2014-12-29T00:00:00.000+01:00"
"1460",750125.405,1,"2014-12-30T00:00:00.000+01:00"
"1461",722127.074,1,"2014-12-31T00:00:00.000+01:00"
"1462",629023.902,1,"2015-01-01T00:00:00.000+01:00"
"1463",710744.397,1,"2015-01-02T00:00:00.000+01:00"
"1464",711084.031,1,"2015-01-03T00:00:00.000+01:00"
"1465",688947.188,1,"2015-01-04T00:00:00.000+01:00"
"1466",725566.259,1,"2015-01-05T00:00:00.000+01:00"
"1467",680080.174,1,"2015-01-06T00:00:00.000+01:00"
"1468",806034.555,1,"2015-01-07T00:00:00.000+01:00"
"1469",837824.854,1,"2015-01-08T00:00:00.000+01:00"
"1470",821791.184,1,"2015-01-09T00:00:00.000+01:00"
"1471",759695.703,1,"2015-01-10T00:00:00.000+01:00"
"1472",725369.126,1,"2015-01-11T00:00:00.000+01:00"
"1473",811425.666,1,"2015-01-12T00:00:00.000+01:00"
"1474",827204.368,1,"2015-01-13T00:00:00.000+01:00"
"1475",838390.438,1,"2015-01-14T00:00:00.000+01:00"
"1476",813225.991,1,"2015-01-15T00:00:00.000+01:00"
"1477",834103.555,1,"2015-01-16T00:00:00.000+01:00"
"1478",765878.027,1,"2015-01-17T00:00:00.000+01:00"
"1479",719301.654,1,"2015-01-18T00:00:00.000+01:00"
"1480",841555.465,1,"2015-01-19T00:00:00.000+01:00"
"1481",843961.962,1,"2015-01-20T00:00:00.000+01:00"
"1482",860648.537,1,"2015-01-21T00:00:00.000+01:00"
"1483",891757.884,1,"2015-01-22T00:00:00.000+01:00"
"1484",872656.646,1,"2015-01-23T00:00:00.000+01:00"
"1485",794960.472,1,"2015-01-24T00:00:00.000+01:00"
"1486",762216.261,1,"2015-01-25T00:00:00.000+01:00"
"1487",837544.581,1,"2015-01-26T00:00:00.000+01:00"
"1488",853892.915,1,"2015-01-27T00:00:00.000+01:00"
"1489",840985.736,1,"2015-01-28T00:00:00.000+01:00"
"1490",863657.601,1,"2015-01-29T00:00:00.000+01:00"
"1491",837519.881,1,"2015-01-30T00:00:00.000+01:00"
"1492",784933.577,1,"2015-01-31T00:00:00.000+01:00"
"1493",759938.207,1,"2015-02-01T00:00:00.000+01:00"
"1494",822871.889,1,"2015-02-02T00:00:00.000+01:00"
"1495",868921.059,1,"2015-02-03T00:00:00.000+01:00"
"1496",904046.141,1,"2015-02-04T00:00:00.000+01:00"
"1497",911229.132,1,"2015-02-05T00:00:00.000+01:00"
"1498",905528.839,1,"2015-02-06T00:00:00.000+01:00"
"1499",800960.469,1,"2015-02-07T00:00:00.000+01:00"
"1500",793512.867,1,"2015-02-08T00:00:00.000+01:00"
"1501",886143.223,1,"2015-02-09T00:00:00.000+01:00"
"1502",858052.69,1,"2015-02-10T00:00:00.000+01:00"
"1503",853370.961,1,"2015-02-11T00:00:00.000+01:00"
"1504",844024.935,1,"2015-02-12T00:00:00.000+01:00"
"1505",867025.667,1,"2015-02-13T00:00:00.000+01:00"
"1506",784442.513,1,"2015-02-14T00:00:00.000+01:00"
"1507",727147.528,1,"2015-02-15T00:00:00.000+01:00"
"1508",805323.687,1,"2015-02-16T00:00:00.000+01:00"
"1509",857284.77,1,"2015-02-17T00:00:00.000+01:00"
"1510",840530.561,1,"2015-02-18T00:00:00.000+01:00"
"1511",815257.016,1,"2015-02-19T00:00:00.000+01:00"
"1512",815070.2,1,"2015-02-20T00:00:00.000+01:00"
"1513",774170.368,1,"2015-02-21T00:00:00.000+01:00"
"1514",762190.556,1,"2015-02-22T00:00:00.000+01:00"
"1515",830633.874,1,"2015-02-23T00:00:00.000+01:00"
"1516",864026.922,1,"2015-02-24T00:00:00.000+01:00"
"1517",848948.757,1,"2015-02-25T00:00:00.000+01:00"
"1518",821389.017,1,"2015-02-26T00:00:00.000+01:00"
"1519",825210.497,1,"2015-02-27T00:00:00.000+01:00"
"1520",736348.388,1,"2015-02-28T00:00:00.000+01:00"
"1521",716084.365,1,"2015-03-01T00:00:00.000+01:00"
"1522",786318.156,1,"2015-03-02T00:00:00.000+01:00"
